Invoice_id,Cust_id,Txn_date,Product_Sub_category,Qty,Rate,Tax,Total_Amt,Store_type,Product_Category_Books,Product_Category_Clothing,Product_Category_Electronics,Product_Category_Footwear,Product_Category_Home and kitchen
-0.8342063661176027,-1.743252424431203,2016-09-23,Women,0.7144615111707324,1.3075194915562358,1.713114934438766,1.7131149344387653,e-Shop,0,0,0,1,0
1.6707686415479797,-1.743252424431203,2017-10-21,Mens,0.008107921963493345,-1.6652269651299352,-1.1814597190305878,-1.1814597190305873,TeleShop,0,1,0,0,0
-0.4746390911632337,-1.7428413189005325,2017-04-12,Mobiles,-0.6982456672437457,-1.4062010116564658,-1.1114809911445154,-1.1114809911445152,Brick and Mortar,0,0,1,0,0
0.1439357514578239,-1.7428413189005325,2017-08-23,Non-fiction,0.008107921963493345,1.234895392451525,0.8970820001639889,0.8970820001639888,TeleShop,1,0,0,0,0
-0.7984114087935469,-1.7428413189005325,2017-09-09,Fiction,1.4208151003779717,-1.4643002909402347,-0.8338794259766253,-0.8338794259766251,e-Shop,1,0,0,0,0
1.5481856440943809,-1.7424302133698617,2016-03-15,Mens,1.4208151003779717,1.13806326031191,2.274679767309643,2.274679767309643,TeleShop,0,0,0,1,0
0.4262288322188746,-1.7424302133698617,2016-10-24,Mens,-0.6982456672437457,1.544758215298292,0.298503625270726,0.29850362527072594,e-Shop,0,0,0,1,0
-1.107895478323869,-1.7424302133698617,2017-01-02,Kids,1.4208151003779717,0.3295149569461275,1.3088576551630258,1.3088576551630258,TeleShop,1,0,0,0,0
1.0168124244425756,-1.7424302133698617,2017-01-07,Women,0.008107921963493345,0.6950562557731729,0.5101748187112422,0.5101748187112422,Brick and Mortar,0,0,0,1,0
1.5913678797704638,-1.7424302133698617,2017-05-23,Home Decoratives,1.4208151003779717,1.1017512107595546,2.2313045227521604,2.23130452275216,Brick and Mortar,0,0,0,0,1
1.264720084569172,-1.74119689677785,2016-09-13,Mens,0.7144615111707324,-0.8348914320327392,-0.33419660867442336,-0.33419660867442325,e-Shop,0,0,0,1,0
-1.581505295443449,-1.74119689677785,2016-12-06,Fiction,-1.4045992564509848,1.1065928173665354,-0.6268349252889074,-0.6268349252889072,Brick and Mortar,1,0,0,0,0
-1.5236067875017945,-1.74119689677785,2017-10-31,Women,-0.6982456672437457,-0.2635818524090125,-0.5655312463143317,-0.5655312463143316,Brick and Mortar,0,0,0,0,0
-0.9907230394737695,-1.738730263593826,2016-03-18,Kids,0.008107921963493345,-0.01665991545299505,8.194271524417706e-05,8.194271524428118e-05,Brick and Mortar,0,1,0,0,0
1.2548733299861594,-1.738730263593826,2016-04-13,Kids,0.008107921963493345,1.3341483278946298,0.9682174012382605,0.9682174012382606,e-Shop,1,0,0,0,0
1.5173599651997807,-1.738730263593826,2016-04-22,Academic,0.7144615111707324,0.2810988908763201,0.7322560708455541,0.732256070845554,Brick and Mortar,1,0,0,0,0
0.5209624950745027,-1.738730263593826,2016-04-22,Mens,0.008107921963493345,0.11406346293548478,0.09377247095940701,0.09377247095940726,Brick and Mortar,0,0,0,0,0
-0.5595188598888354,-1.738730263593826,2016-10-06,Women,-0.6982456672437457,1.3389899345016105,0.2001864042737648,0.20018640427376494,e-Shop,0,0,0,0,0
